item	status	note
-	excluded	analysis_code	EXCLUDED		temp/_show_anchors.py	internal working probe
-	excluded	analysis_code	EXCLUDED		temp/b3_debug_cooks.py	debug probe
-	excluded	analysis_code	EXCLUDED		temp/b3_debug_sens.py	debug probe
-	excluded	analysis_code	EXCLUDED		temp/b3_debug_stat.py	debug probe
-	excluded	analysis_code	EXCLUDED		temp/b3_diag_design.py	diagnostic probe
-	excluded	analysis_code	EXCLUDED		temp/b3_gene_map.py	superseded by b3_gene_map2.py
-	excluded	analysis_code	EXCLUDED		temp/b3_netprobe.py	environment probe
-	excluded	analysis_code	EXCLUDED		temp/b3_probe_api.py	environment probe
-	excluded	analysis_code	EXCLUDED		temp/b3_probe_api2.py	environment probe
-	excluded	analysis_code	EXCLUDED		temp/b3_probe_api3.py	environment probe
-	excluded	analysis_code	EXCLUDED		temp/b3_probe_dds.py	environment probe
-	excluded	analysis_code	EXCLUDED		temp/b3_probe_methods.py	environment probe
-	excluded	analysis_code	EXCLUDED		temp/b3_probe_pydeseq2.py	environment probe
-	excluded	analysis_code	EXCLUDED		temp/b3_probe_src.py	environment probe
-	excluded	analysis_code	EXCLUDED		temp/b3_probe_utils.py	environment probe
-	excluded	analysis_code	EXCLUDED			internal working summary builder
-	excluded	analysis_code	EXCLUDED		temp/b3_smoke.py	environment probe
-	excluded	analysis_code	EXCLUDED		temp/b3_smoke2.py	environment probe
-	excluded	analysis_code	EXCLUDED		temp/md2docx_stageE.py	internal stage-specific manuscript tooling
-	excluded	analysis_code	EXCLUDED		temp/test_read.R	environment probe
-	excluded	analysis_code	EXCLUDED		temp/test_read_20260907_230207_620.R	environment probe (timestamped copy)
CODE_RELEASE/environment/software_versions_bulk_rnaseq.tsv	environment	environment_manifest	INCLUDED	2f2eaab311f587c755269599c7792248b9a6052ded5d691e78a69faabbba698a	output/B3_SOFTWARE_VERSIONS.tsv	copied/generated at F2 packaging
CODE_RELEASE/environment/software_versions_microarray_r.tsv	environment	environment_manifest	INCLUDED	b993873004e6020fb4520d92d878c69583bc40d15f8f9ef8b0929eff1f905ab6	output/C1_SOFTWARE_VERSIONS.tsv	copied/generated at F2 packaging
CODE_RELEASE/environment/software_versions_R_sessionInfo.txt	environment	environment_manifest	INCLUDED	b631923bfbce20a36abadb54b2a963b89826aa62852b52c32eadb9688ae8cff2	output/B35_R_SESSIONINFO.txt	copied/generated at F2 packaging
CODE_RELEASE/environment/python_environment_freeze.txt	environment	environment_manifest	INCLUDED	af438fe23406ca8a0bcc3aba39f3f86c294f879af454b96ac1c0b26734095d2c	generated at packaging time (pip freeze)	copied/generated at F2 packaging
CODE_RELEASE/environment/python_version.txt	environment	environment_manifest	INCLUDED	1ac8c41600e92ddaea1e9ace1831a8a2a3c182e6f9358ceecfadd70a1758a3a8	generated at packaging time	copied/generated at F2 packaging
CODE_RELEASE/genesets/C1_directional_sets.gmt	genesets	gene_set_definition	INCLUDED	65e16e5cdc498fb54aae8a29f677b1d59f4f5530ae6407803dcf7ef602e029c6	temp/C1_directional_sets.gmt	frozen directional gene sets used by the C1 microarray pipeline
CODE_RELEASE/genesets/frozen_signature_genes.tsv	genesets	gene_set_definition	INCLUDED	cfdc1513b7ab014a793364b6654343e7f4ddea8939d1321faf5193b9a23f9a30	output/C2_2_FROZEN_SIGNATURE_GENES.tsv	frozen gene sets used by Layer B single-cell module scoring
CODE_RELEASE/processed_tables/B1_EMTAB9043_METADATA.tsv	processed_tables	frozen_result_table	INCLUDED	5c2508b04f62c848f25ccd3239bc1cf7a3726a44287f643ecdd9300ae74a83b9	output/B1_EMTAB9043_METADATA.tsv	frozen processed result table (non-identifiable; derived from public datasets); PRODUCER SCRIPT MISSING IN WORKSPACE
CODE_RELEASE/processed_tables/B1_MASTER_SAMPLE_SHEET.tsv	processed_tables	frozen_result_table	INCLUDED	13321072c5014bc11177b48cd22584a9c1b33c43814d9ed9b1b24a5892737752	output/B1_MASTER_SAMPLE_SHEET.tsv	frozen processed result table (non-identifiable; derived from public datasets)
CODE_RELEASE/processed_tables/B1_MATRIX_AUDIT.tsv	processed_tables	frozen_result_table	INCLUDED	0e45deec69f9872f00a0f9e856e582f480de9c99b0bd98b72549461497bbcd48	output/B1_MATRIX_AUDIT.tsv	frozen processed result table (non-identifiable; derived from public datasets); PRODUCER SCRIPT MISSING IN WORKSPACE
CODE_RELEASE/processed_tables/B2_ANALYSIS_MANIFEST.tsv	processed_tables	frozen_result_table	INCLUDED	b3deb96e66850670a626f1a80dc1be1facad765ea9048eab91d86c9069139c0f	output/B2_ANALYSIS_MANIFEST.tsv	frozen processed result table (non-identifiable; derived from public datasets); PRODUCER SCRIPT MISSING IN WORKSPACE
CODE_RELEASE/processed_tables/B2_CONTRAST_DICTIONARY.tsv	processed_tables	frozen_result_table	INCLUDED	c08d6a38368fba05907eb1a18a472e824941058b8b08f9bd48e7bbe293ba8790	output/B2_CONTRAST_DICTIONARY.tsv	frozen processed result table (non-identifiable; derived from public datasets); PRODUCER SCRIPT MISSING IN WORKSPACE
CODE_RELEASE/processed_tables/B2_FROZEN_SAMPLE_TABLE.tsv	processed_tables	frozen_result_table	INCLUDED	9eccbb438417a5404e4aa4e266162099ff0c14787db09bdcc59dbc0c78fb14e1	output/B2_FROZEN_SAMPLE_TABLE.tsv	frozen processed result table (non-identifiable; derived from public datasets)
CODE_RELEASE/processed_tables/B35_C4_ENGINE_COMPARISON.tsv	processed_tables	frozen_result_table	INCLUDED	04414916011591f9dc51a4cee6212f77f532a519f485f424383ba0846d944039	output/B35_C4_ENGINE_COMPARISON.tsv	frozen processed result table (non-identifiable; derived from public datasets); PRODUCER SCRIPT MISSING IN WORKSPACE
CODE_RELEASE/processed_tables/B35_C5_ENGINE_COMPARISON.tsv	processed_tables	frozen_result_table	INCLUDED	d74aad1f11a66d0c1a8eb900421e786bbf2f44002b1002fbc51926ff0841d754	output/B35_C5_ENGINE_COMPARISON.tsv	frozen processed result table (non-identifiable; derived from public datasets); PRODUCER SCRIPT MISSING IN WORKSPACE
CODE_RELEASE/processed_tables/B35_DESEQ2_SUMMARY.tsv	processed_tables	frozen_result_table	INCLUDED	eb9cdbe3c12c2ac4cb7896ba982441ef674c671004061a54f090dcd9345cd1ed	output/B35_DESEQ2_SUMMARY.tsv	frozen processed result table (non-identifiable; derived from public datasets)
CODE_RELEASE/processed_tables/B35_GENE_ANNOTATION.tsv	processed_tables	frozen_result_table	INCLUDED	b1d11519a65391f4c5af356676be3e687ee9c096f7e0e008fea3b756f94cf222	output/B35_GENE_ANNOTATION.tsv	frozen processed result table (non-identifiable; derived from public datasets)
CODE_RELEASE/processed_tables/B35_R_MODEL_MATRIX.csv	processed_tables	frozen_result_table	INCLUDED	19d427f957c33b81279ba2d0b789138aacbedc1f38f7c720eb09e1b2c6a5b282	output/B35_R_MODEL_MATRIX.csv	frozen processed result table (non-identifiable; derived from public datasets); PRODUCER SCRIPT MISSING IN WORKSPACE
CODE_RELEASE/processed_tables/B3_DE_SUMMARY.tsv	processed_tables	frozen_result_table	INCLUDED	6494ef1e40980a7032c0ce56d48772ede059737f91f5c775a1c55e961082ed50	output/B3_DE_SUMMARY.tsv	frozen processed result table (non-identifiable; derived from public datasets)
CODE_RELEASE/processed_tables/B3_FULL_RESULTS_C1.tsv	processed_tables	frozen_result_table	INCLUDED	c326503480abc55f9dbceb25a94fdd16af92833f2065c71fee583f5da8aaa763	output/B3_FULL_RESULTS_C1.tsv	frozen processed result table (non-identifiable; derived from public datasets)
CODE_RELEASE/processed_tables/B3_FULL_RESULTS_C2.tsv	processed_tables	frozen_result_table	INCLUDED	79473acfa029c90c623d9553508ef02d5f90ddfca6c736e617501e1e5bcfdfa7	output/B3_FULL_RESULTS_C2.tsv	frozen processed result table (non-identifiable; derived from public datasets)
CODE_RELEASE/processed_tables/B3_FULL_RESULTS_C3.tsv	processed_tables	frozen_result_table	INCLUDED	7d1ea03bacc5b8e9bee98e2129933cacd81ef37b9f9f73c3b6c3c0211d8732e4	output/B3_FULL_RESULTS_C3.tsv	frozen processed result table (non-identifiable; derived from public datasets)
CODE_RELEASE/processed_tables/B3_FULL_RESULTS_C4.tsv	processed_tables	frozen_result_table	INCLUDED	21be7b65cc67074c7e543185ad0974c040bebc40673a2628b23ee055cee7eec2	output/B3_FULL_RESULTS_C4.tsv	frozen processed result table (non-identifiable; derived from public datasets)
CODE_RELEASE/processed_tables/B3_FULL_RESULTS_C5.tsv	processed_tables	frozen_result_table	INCLUDED	611435ade6f9de8d1c447f8ca291b312a2962e6f7fe4459351221e960fdcee8b	output/B3_FULL_RESULTS_C5.tsv	frozen processed result table (non-identifiable; derived from public datasets)
CODE_RELEASE/processed_tables/B3_FULL_RESULTS_C5_INTERACTION.tsv	processed_tables	frozen_result_table	INCLUDED	611435ade6f9de8d1c447f8ca291b312a2962e6f7fe4459351221e960fdcee8b	output/B3_FULL_RESULTS_C5_INTERACTION.tsv	frozen processed result table (non-identifiable; derived from public datasets)
CODE_RELEASE/processed_tables/B3_GSEA_ALL.tsv	processed_tables	frozen_result_table	INCLUDED	866e93471395fc0b7d6b941e96a632e6f5df92b17f543a2546d9fb9760bb40be	output/B3_GSEA_ALL.tsv	frozen processed result table (non-identifiable; derived from public datasets)
CODE_RELEASE/processed_tables/B3_GSEA_GOBP.tsv	processed_tables	frozen_result_table	INCLUDED	aec2e5c75e5b550e17287b6f03d6bf75b1caae8900b07066f2f118f035c162e5	output/B3_GSEA_GOBP.tsv	frozen processed result table (non-identifiable; derived from public datasets)
CODE_RELEASE/processed_tables/B3_GSEA_HALLMARK.tsv	processed_tables	frozen_result_table	INCLUDED	d9513511edfdd11516842612bb1f8df027bda262bf1303eb0fce7c3afb576b35	output/B3_GSEA_HALLMARK.tsv	frozen processed result table (non-identifiable; derived from public datasets)
CODE_RELEASE/processed_tables/B3_GSEA_REACTOME.tsv	processed_tables	frozen_result_table	INCLUDED	466ef1f1d5a5ea4cfe8c9ed874a0e13584a923b1bd17d193cd72ae953fc58c4c	output/B3_GSEA_REACTOME.tsv	frozen processed result table (non-identifiable; derived from public datasets)
CODE_RELEASE/processed_tables/B3_INTERACTION_TOP_GENES.tsv	processed_tables	frozen_result_table	INCLUDED	d3b1625a1f8eebbdc702a270de1b7e717db5b3331642b2ee68ced0552110d948	output/B3_INTERACTION_TOP_GENES.tsv	frozen processed result table (non-identifiable; derived from public datasets)
CODE_RELEASE/processed_tables/B3_SOFTWARE_VERSIONS.tsv	processed_tables	frozen_result_table	INCLUDED	2f2eaab311f587c755269599c7792248b9a6052ded5d691e78a69faabbba698a	output/B3_SOFTWARE_VERSIONS.tsv	frozen processed result table (non-identifiable; derived from public datasets); PRODUCER SCRIPT MISSING IN WORKSPACE
CODE_RELEASE/processed_tables/C1_C4_CROSS_PLATFORM_COMPARISON.tsv	processed_tables	frozen_result_table	INCLUDED	4270700cc9365cd06e74d2e3b4a2169a47b71176688a05943c1ac64d3246841f	output/C1_C4_CROSS_PLATFORM_COMPARISON.tsv	frozen processed result table (non-identifiable; derived from public datasets); PRODUCER SCRIPT MISSING IN WORKSPACE
CODE_RELEASE/processed_tables/C1_C5_CROSS_PLATFORM_COMPARISON.tsv	processed_tables	frozen_result_table	INCLUDED	a793c229668a7515902b4489a214a11b6e6f7a75e9d57891f1f9c8a48359d30b	output/C1_C5_CROSS_PLATFORM_COMPARISON.tsv	frozen processed result table (non-identifiable; derived from public datasets); PRODUCER SCRIPT MISSING IN WORKSPACE
CODE_RELEASE/processed_tables/C1_COMMON_GENE_UNIVERSE.tsv	processed_tables	frozen_result_table	INCLUDED	91afbf9f1cbc0b92b134a1222e70022a628d2f21b7ce30df68f41b1a004bd447	output/C1_COMMON_GENE_UNIVERSE.tsv	frozen processed result table (non-identifiable; derived from public datasets)
CODE_RELEASE/processed_tables/C1_GIN28_DBS_vs_CTRL.tsv	processed_tables	frozen_result_table	INCLUDED	adcd44770016b8e13b339f3c1f90b0860080f2a3d4138689e00867b48e4ebedc	output/C1_GIN28_DBS_vs_CTRL.tsv	frozen processed result table (non-identifiable; derived from public datasets); PRODUCER SCRIPT MISSING IN WORKSPACE
CODE_RELEASE/processed_tables/C1_GIN28_TTFields_vs_CTRL.tsv	processed_tables	frozen_result_table	INCLUDED	ac4ff63fae2fadc439ccc3aa9b97fe3d21a8edf94148c19a48fe4e9e77d4cb32	output/C1_GIN28_TTFields_vs_CTRL.tsv	frozen processed result table (non-identifiable; derived from public datasets); PRODUCER SCRIPT MISSING IN WORKSPACE
CODE_RELEASE/processed_tables/C1_KNS42_DBS_vs_CTRL.tsv	processed_tables	frozen_result_table	INCLUDED	df1d4012053b26652fdc20744170c97b51338208d6c2583f97b30ea385f2163c	output/C1_KNS42_DBS_vs_CTRL.tsv	frozen processed result table (non-identifiable; derived from public datasets); PRODUCER SCRIPT MISSING IN WORKSPACE
CODE_RELEASE/processed_tables/C1_KNS42_TTFields_vs_CTRL.tsv	processed_tables	frozen_result_table	INCLUDED	b2fbf331420ac66a59e72d0b2451ea3ae1f77445546c8d15af186c4b30fad78d	output/C1_KNS42_TTFields_vs_CTRL.tsv	frozen processed result table (non-identifiable; derived from public datasets); PRODUCER SCRIPT MISSING IN WORKSPACE
CODE_RELEASE/processed_tables/C1_PATHWAY_CONCORDANCE.tsv	processed_tables	frozen_result_table	INCLUDED	14b8e4b0ddfea57ec7a1b99522f3c45d6e11b56ae0d5d4d5c7702799271204d4	output/C1_PATHWAY_CONCORDANCE.tsv	frozen processed result table (non-identifiable; derived from public datasets); PRODUCER SCRIPT MISSING IN WORKSPACE
CODE_RELEASE/processed_tables/C1_SOFTWARE_VERSIONS.tsv	processed_tables	frozen_result_table	INCLUDED	b993873004e6020fb4520d92d878c69583bc40d15f8f9ef8b0929eff1f905ab6	output/C1_SOFTWARE_VERSIONS.tsv	frozen processed result table (non-identifiable; derived from public datasets); PRODUCER SCRIPT MISSING IN WORKSPACE
CODE_RELEASE/processed_tables/C1_U87MG_DBS_vs_CTRL.tsv	processed_tables	frozen_result_table	INCLUDED	377db2855a524737c38b908b0a2469c8bfb4894bd1bbe710d5f3ee53ebd0bb80	output/C1_U87MG_DBS_vs_CTRL.tsv	frozen processed result table (non-identifiable; derived from public datasets); PRODUCER SCRIPT MISSING IN WORKSPACE
CODE_RELEASE/processed_tables/C1_U87MG_TTFields_vs_CTRL.tsv	processed_tables	frozen_result_table	INCLUDED	404d767c877f25aa7bc7826d5897262d7e29c6d146c8d6e92627ab2c2577f749	output/C1_U87MG_TTFields_vs_CTRL.tsv	frozen processed result table (non-identifiable; derived from public datasets); PRODUCER SCRIPT MISSING IN WORKSPACE
CODE_RELEASE/processed_tables/C2_11_EVIDENCE_GRADES.tsv	processed_tables	frozen_result_table	INCLUDED	64521daa3737b142003cce26e09193414dce31717db836953d9f56ecf4a0bb57	output/C2_11_EVIDENCE_GRADES.tsv	frozen processed result table (non-identifiable; derived from public datasets); PRODUCER SCRIPT MISSING IN WORKSPACE
CODE_RELEASE/processed_tables/C2_11_EXPANDED_CATEGORY_COUNTS.tsv	processed_tables	frozen_result_table	INCLUDED	d950f81c396fbeeffb207277fed075cf8c0fd8d50202563e9ba8ac166951f71c	output/C2_11_EXPANDED_CATEGORY_COUNTS.tsv	frozen processed result table (non-identifiable; derived from public datasets)
CODE_RELEASE/processed_tables/C2_11_EXPANDED_MAPPING_DIAG.tsv	processed_tables	frozen_result_table	INCLUDED	a7d59c3671a93da615f86b2ad47c2bd5514d2a9ac485229cde52abeae61e3c7e	output/C2_11_EXPANDED_MAPPING_DIAG.tsv	frozen processed result table (non-identifiable; derived from public datasets)
CODE_RELEASE/processed_tables/C2_11_LOPO_A_core.tsv	processed_tables	frozen_result_table	INCLUDED	ef790fc306f42ebf0d2859a05634df77668e1f4edc1112054e9f30979603b3cc	output/C2_11_LOPO_A_core.tsv	frozen processed result table (non-identifiable; derived from public datasets); PRODUCER SCRIPT MISSING IN WORKSPACE
CODE_RELEASE/processed_tables/C2_11_LOPO_B_mapped_all.tsv	processed_tables	frozen_result_table	INCLUDED	d9f3cc6df6c6947e58448f8aaf2309ffd2b1e1362e7024769130d67c60246025	output/C2_11_LOPO_B_mapped_all.tsv	frozen processed result table (non-identifiable; derived from public datasets); PRODUCER SCRIPT MISSING IN WORKSPACE
CODE_RELEASE/processed_tables/C2_11_PATIENT_EFFECTS_A_core.tsv	processed_tables	frozen_result_table	INCLUDED	e6cc59982f056b8f96e70fe184b1b5e014107f59f83351603d05a5371c0069a6	output/C2_11_PATIENT_EFFECTS_A_core.tsv	frozen processed result table (non-identifiable; derived from public datasets); PRODUCER SCRIPT MISSING IN WORKSPACE
CODE_RELEASE/processed_tables/C2_11_PATIENT_EFFECTS_B_mapped_all.tsv	processed_tables	frozen_result_table	INCLUDED	5e5792b8ea7b1312ebe85ef8d63639ad39f6b75d8b8e7bbe747b86cf23f05a17	output/C2_11_PATIENT_EFFECTS_B_mapped_all.tsv	frozen processed result table (non-identifiable; derived from public datasets); PRODUCER SCRIPT MISSING IN WORKSPACE
CODE_RELEASE/processed_tables/C2_12_MASTER_EVIDENCE.tsv	processed_tables	frozen_result_table	INCLUDED	957f8084593c8cdff4ff874903303665168407d3e3da12e3e7b779414c778884	output/C2_12_MASTER_EVIDENCE.tsv	frozen processed result table (non-identifiable; derived from public datasets); PRODUCER SCRIPT MISSING IN WORKSPACE
CODE_RELEASE/processed_tables/C2_2_FROZEN_SIGNATURES_COVERAGE.tsv	processed_tables	frozen_result_table	INCLUDED	bb2b7954a0edc60d7931996d412c04faa05a264ccd4a1af5079110f5495319ff	output/C2_2_FROZEN_SIGNATURES_COVERAGE.tsv	frozen processed result table (non-identifiable; derived from public datasets); PRODUCER SCRIPT MISSING IN WORKSPACE
CODE_RELEASE/processed_tables/C2_2_FROZEN_SIGNATURE_GENES.tsv	processed_tables	frozen_result_table	INCLUDED	cfdc1513b7ab014a793364b6654343e7f4ddea8939d1321faf5193b9a23f9a30	output/C2_2_FROZEN_SIGNATURE_GENES.tsv	frozen processed result table (non-identifiable; derived from public datasets)
CODE_RELEASE/processed_tables/C2_3_CC_DEPLETION_SUMMARY.tsv	processed_tables	frozen_result_table	INCLUDED	e0f111ce7c00c3515d06745ed3da3a83ec73e4982686707cafe2d82c94deae3e	output/C2_3_CC_DEPLETION_SUMMARY.tsv	frozen processed result table (non-identifiable; derived from public datasets); PRODUCER SCRIPT MISSING IN WORKSPACE
CODE_RELEASE/processed_tables/C2_3_CELLCYCLE_REMOVAL_LIST_FROZEN.tsv	processed_tables	frozen_result_table	INCLUDED	4b403475b685aab22dbc4453b6f0fb253edeb3c2a53d378beac07bddb7f01eca	output/C2_3_CELLCYCLE_REMOVAL_LIST_FROZEN.tsv	frozen processed result table (non-identifiable; derived from public datasets)
CODE_RELEASE/processed_tables/C2_4_COUTURIER_SAMPLE_ROLES.tsv	processed_tables	frozen_result_table	INCLUDED	c323b69a387018cddcae011058f308411c5f23323235257a7c415a10c604f23d	output/C2_4_COUTURIER_SAMPLE_ROLES.tsv	frozen processed result table (non-identifiable; derived from public datasets); PRODUCER SCRIPT MISSING IN WORKSPACE
CODE_RELEASE/processed_tables/C2_4_QC_NEFTEL_10X.tsv	processed_tables	frozen_result_table	INCLUDED	cc9028beb3cfb48d96415f070c21252bca840fe1b3499c8d032320c5ad9101a3	output/C2_4_QC_NEFTEL_10X.tsv	frozen processed result table (non-identifiable; derived from public datasets); PRODUCER SCRIPT MISSING IN WORKSPACE
CODE_RELEASE/processed_tables/C2_4_QC_NEFTEL_SS2.tsv	processed_tables	frozen_result_table	INCLUDED	3c576206b6f48b669a29c9d870bf26114c295ed0e48fc58a7df325125af414ef	output/C2_4_QC_NEFTEL_SS2.tsv	frozen processed result table (non-identifiable; derived from public datasets); PRODUCER SCRIPT MISSING IN WORKSPACE
CODE_RELEASE/processed_tables/C2_DATASET_CANDIDATES.tsv	processed_tables	frozen_result_table	INCLUDED	7e3ff535bb0886d5448d3a81409b941cd19d16fc813fabe9549173d924aee64d	output/C2_DATASET_CANDIDATES.tsv	frozen processed result table (non-identifiable; derived from public datasets); PRODUCER SCRIPT MISSING IN WORKSPACE
CODE_RELEASE/processed_tables/C2_LAYERB_CNV_QC.tsv	processed_tables	frozen_result_table	INCLUDED	9f1873de6bf4c4adc7b20da445dde73919a5ab6071099d1950164b9611f3f44a	output/C2_LAYERB_CNV_QC.tsv	frozen processed result table (non-identifiable; derived from public datasets)
CODE_RELEASE/processed_tables/C2_LAYERB_STATE_TESTS.tsv	processed_tables	frozen_result_table	INCLUDED	5cdc666dcb5856f858c4214718b45f8328ecfc5a005501fa186c20f4cbf1db14	output/C2_LAYERB_STATE_TESTS.tsv	frozen processed result table (non-identifiable; derived from public datasets)
CODE_RELEASE/processed_tables/C2_NEFTEL_PATIENT_CROSSWALK.tsv	processed_tables	frozen_result_table	INCLUDED	d46d330f2d0ab210849e9800742357952e963db9f2f6fc5dba147d8410efe002	output/C2_NEFTEL_PATIENT_CROSSWALK.tsv	frozen processed result table (non-identifiable; derived from public datasets); PRODUCER SCRIPT MISSING IN WORKSPACE
CODE_RELEASE/processed_tables/C2_couturier_layerA_alt_state_tests.tsv	processed_tables	frozen_result_table	INCLUDED	5a3a8836d88b576f0daefe53f8607aecb82adc584d14c749b691b0b85e63ed24	output/C2_couturier_layerA_alt_state_tests.tsv	frozen processed result table (non-identifiable; derived from public datasets); PRODUCER SCRIPT MISSING IN WORKSPACE
CODE_RELEASE/processed_tables/C2_couturier_layerA_lopo.tsv	processed_tables	frozen_result_table	INCLUDED	1c0333613026364272086160bcd0e177de36ff325718027a93d5f853d94f3197	output/C2_couturier_layerA_lopo.tsv	frozen processed result table (non-identifiable; derived from public datasets)
CODE_RELEASE/processed_tables/C2_couturier_layerA_state_tests.tsv	processed_tables	frozen_result_table	INCLUDED	b859fb0fcd09608bd13e74a073592c3b582436bd218692c7f044d21b6d057407	output/C2_couturier_layerA_state_tests.tsv	frozen processed result table (non-identifiable; derived from public datasets); PRODUCER SCRIPT MISSING IN WORKSPACE
CODE_RELEASE/processed_tables/C2_couturier_layerA_state_tests_all.tsv	processed_tables	frozen_result_table	INCLUDED	5f85bd7214b2007c01384bf714872bb085244be7e9a750851a8668b28225ec0a	output/C2_couturier_layerA_state_tests_all.tsv	frozen processed result table (non-identifiable; derived from public datasets); PRODUCER SCRIPT MISSING IN WORKSPACE
CODE_RELEASE/processed_tables/C2_ss2_state_tests_unified.tsv	processed_tables	frozen_result_table	INCLUDED	f5ec79f9af77573e88ae4a1b0be9aa827d64b757506c56dc82d5e4c69be5228c	output/C2_ss2_state_tests_unified.tsv	frozen processed result table (non-identifiable; derived from public datasets); PRODUCER SCRIPT MISSING IN WORKSPACE
CODE_RELEASE/processed_tables/C3_C5_EXPLORATORY.tsv	processed_tables	frozen_result_table	INCLUDED	72155b775795e484f5d5f1894f409e05fb26d078e1ca064c80eb90bba70fe378	output/C3_C5_EXPLORATORY.tsv	frozen processed result table (non-identifiable; derived from public datasets)
CODE_RELEASE/processed_tables/C3_DATASET_QC.tsv	processed_tables	frozen_result_table	INCLUDED	0b98eb707feade8aea94b925ce491c6c8e41b6607506ca00238d25148861ccd8	output/C3_DATASET_QC.tsv	frozen processed result table (non-identifiable; derived from public datasets)
CODE_RELEASE/processed_tables/C3_PRIMARY_RESULTS.tsv	processed_tables	frozen_result_table	INCLUDED	e60429c23e3d4d0c968dddee772a5ccc6eb8569199a8992a39a2c6e2a42ee651	output/C3_PRIMARY_RESULTS.tsv	frozen processed result table (non-identifiable; derived from public datasets)
CODE_RELEASE/processed_tables/C3_ROBUSTNESS.tsv	processed_tables	frozen_result_table	INCLUDED	0f38fd2c1c99e503624ad6e83ad31fb920cec1344f3eb3f67c651fb752391f73	output/C3_ROBUSTNESS.tsv	frozen processed result table (non-identifiable; derived from public datasets)
CODE_RELEASE/processed_tables/C3_SECONDARY_RESULTS.tsv	processed_tables	frozen_result_table	INCLUDED	19faa7e2d049392f41dac21694f8aca65c5d69943d5c426383773242806db660	output/C3_SECONDARY_RESULTS.tsv	frozen processed result table (non-identifiable; derived from public datasets)
CODE_RELEASE/processed_tables/C4_CLAIM_FIGURE_MATRIX.tsv	processed_tables	frozen_result_table	INCLUDED	05bd95c6c38009a36d9796de7c509fe36eab52a2ceced3f709b853b62eeab0d2	output/C4_CLAIM_FIGURE_MATRIX.tsv	frozen processed result table (non-identifiable; derived from public datasets); PRODUCER SCRIPT MISSING IN WORKSPACE | F2 cleanup: internal drafting note in the 'note' column neutralised; no claim text, evidence grade or figure mapping altered
CODE_RELEASE/processed_tables/C4_MASTER_EVIDENCE.tsv	processed_tables	frozen_result_table	INCLUDED	187d39e4c3f56a95a6b925047040476524954f204ddfbf523a36599e8a124e8b	output/C4_MASTER_EVIDENCE.tsv	frozen processed result table (non-identifiable; derived from public datasets); PRODUCER SCRIPT MISSING IN WORKSPACE
CODE_RELEASE/processed_tables/C4_NEGATIVE_RESULTS.tsv	processed_tables	frozen_result_table	INCLUDED	5e3acc6cf1c8a47fbb32037eea8f4d54854862fe8bc44ba94c753f5c09d9ab52	output/C4_NEGATIVE_RESULTS.tsv	frozen processed result table (non-identifiable; derived from public datasets); PRODUCER SCRIPT MISSING IN WORKSPACE
CODE_RELEASE/processed_tables/GSE324656_FILE_INVENTORY.tsv	processed_tables	frozen_result_table	INCLUDED	ef293c12fe5ad624271f3f9d59e7140b91bf3bb3848f8aca86697d228fae5fe1	output/GSE324656_FILE_INVENTORY.tsv	frozen processed result table (non-identifiable; derived from public datasets); PRODUCER SCRIPT MISSING IN WORKSPACE
CODE_RELEASE/processed_tables/GSE324656_NOVELTY_MATRIX.tsv	processed_tables	frozen_result_table	INCLUDED	54b5b8dde763b74d97d382cfade3a4002a0e0b9e066daf9ec6c4abcbc758b3ab	output/GSE324656_NOVELTY_MATRIX.tsv	frozen processed result table (non-identifiable; derived from public datasets); PRODUCER SCRIPT MISSING IN WORKSPACE
CODE_RELEASE/processed_tables/GSE324656_SAMPLE_METADATA.tsv	processed_tables	frozen_result_table	INCLUDED	ac5e6698b42219553ab1ee04fbad8288aec1bcabffe8beaf3f495afb18eddbec	output/GSE324656_SAMPLE_METADATA.tsv	frozen processed result table (non-identifiable; derived from public datasets); PRODUCER SCRIPT MISSING IN WORKSPACE
CODE_RELEASE/qc_figures/B3_QC_C5_diagnostics.png	qc_figures	qc_diagnostic_figure	INCLUDED	40fccdaa6970d5ee2f0f1b24668f4d6c4d2ef4f4d8c386342692dfaadec9dab7	output/B3_QC/B3_QC_C5_diagnostics.png	QC diagnostic plot retained for provenance; not a manuscript figure
CODE_RELEASE/qc_figures/B3_QC_C5_vs_C4_additivity.png	qc_figures	qc_diagnostic_figure	INCLUDED	bc571798ba7d43fe380b47884d1f01fb56360cf7ba128759911fe1c265938a90	output/B3_QC/B3_QC_C5_vs_C4_additivity.png	QC diagnostic plot retained for provenance; not a manuscript figure
-	scripts_python	analysis_code	MISSING		temp/b3_step05_*.py	pipeline numbering gap: no step05 file exists in the workspace (retained sequence step04 -> step06); not re-created
-	producer_scripts	analysis_code	MISSING		output/B1_EMTAB9043_METADATA.tsv	producer script for this frozen table is NOT present in the workspace; the frozen table is retained as-is; script NOT re-created and NOT invented
-	producer_scripts	analysis_code	MISSING		output/B1_MATRIX_AUDIT.tsv	producer script for this frozen table is NOT present in the workspace; the frozen table is retained as-is; script NOT re-created and NOT invented
-	producer_scripts	analysis_code	MISSING		output/B2_ANALYSIS_MANIFEST.tsv	producer script for this frozen table is NOT present in the workspace; the frozen table is retained as-is; script NOT re-created and NOT invented
